id,serpro__company_age_months,serpro__num_owners,serpro__num_owners_added_last_12m,serpro__avg_owner_tenure_months,serpro__num_key_executive_owners,serpro__key_executive_owner_fraction,serpro__num_non_executive_owners,bacen__min_account_age_months,bacen__max_account_age_months,bacen__has_bacen_last_1m,bacen__has_over30_last_1m,bacen__has_over30_cc_last_1m,bacen__has_over60_last_1m,bacen__has_over60_cc_last_1m,bacen__has_writeoff_last_12m,bacen__has_writeoff_last_48m,bacen__has_writeoff_ever,bacen__ratio_revolving_to_total_cc_last_1m,bacen__utilization_last_1m,bacen__utilization_cc_last_1m,bacen__overdue_ratio_last_1m,bacen__overdue_ratio_cc_last_1m,bacen__over30_ratio_last_1m,bacen__over30_ratio_cc_last_1m,bacen__over60_ratio_last_1m,bacen__over60_ratio_cc_last_1m,bacen__due_in_30_ratio_last_1_month,bacen__due_in_30_ratio_cc_last_1_month,target
237,115.0,2.0,0.0,103.38363817999999,2.0,1.0,0.0,113.32258065,113.32258065,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6985627280083876,0.6422632460756131,0.0,0.0,0.0,0.0,0.0,0.0,0.4260016497590137,0.6422632460756131,0
238,89.47251493,2.0,0.0,26.92412784,2.0,1.0,0.0,15.58064516,31.12903226,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.014893194090117428,,0.0,,0.0,,0.059831222250833024,,1
239,25.11814927,2.0,0.0,25.11814927,1.0,0.5,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,0
240,10.09107564,2.0,2.0,10.09107564,1.0,0.5,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,0
241,18.21028263,4.0,0.0,18.21028263,2.0,0.5,2.0,17.48387097,17.48387097,0,,,,,,,,,,,,,,,,,,,0
242,167.15610402,3.0,0.0,125.76900724333332,1.0,0.33333334,2.0,165.03225806,165.03225806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295088659500187,0.09013089822543731,0.0,0.0,0.0,0.0,0.0,0.0,0.02214225971350784,0.05824554527155037,0
243,76.11870333,2.0,0.0,22.747735589999998,1.0,0.5,1.0,79.70967742,79.70967742,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
244,19.28080085,2.0,0.0,19.28080085,1.0,0.5,1.0,-0.03225806,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990703703703704,0.9990703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.9990703703703704,0.9990703703703704,0
245,9.11606183,1.0,1.0,9.11606183,1.0,1.0,0.0,9.03225806,9.03225806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
246,68.34208408,4.0,0.0,59.140471177500004,3.0,0.75,0.0,68.16129032,68.16129032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18538685554003467,0.25901612041846417,0.0,0.0,0.0,0.0,0.0,0.0,0.17899088892186366,0.2500798964615995,0
247,138.98785021,1.0,0.0,31.76204376,1.0,1.0,0.0,16.87096774,655.5483871,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8071488400137274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035904042285890815,0.0,0
248,152.14748955,1.0,0.0,44.63136051,1.0,1.0,0.0,154.19354839,154.19354839,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21654738256252676,0.2577807241955482,0.0,0.0,0.0,0.0,0.0,0.0,0.20655282423504406,0.2458830764235683,0
249,221.88831317,1.0,0.0,221.88831317,1.0,1.0,0.0,73.09677419,73.09677419,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
250,19.08149642,3.0,2.0,5.586872759999999,3.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,0
251,98.18613874,2.0,0.0,74.18613874,1.0,0.5,1.0,0.0,47.32258065,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9494115384615384,0.9494115384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.9494115384615384,0.9494115384615384,0
252,89.41046968,1.0,0.0,37.18466323,1.0,1.0,0.0,38.80645161,38.80645161,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
253,102.80216547,2.0,0.0,102.80216547,2.0,1.0,0.0,97.67741935,97.67741935,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5266694667744337,0.3220207602576587,0.0,0.0,0.0,0.0,0.0,0.0,0.09138092450737456,0.2858279690770355,0
254,45.37563881,1.0,0.0,45.37563881,1.0,1.0,0.0,43.64516129,44.16129032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1
255,54.41008849,1.0,0.0,54.41008849,1.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,0
256,252.9297099,1.0,0.0,54.60712926,1.0,1.0,0.0,251.51612903,251.51612903,0,,,,,,,,,,,,,,,,,,,0
257,186.9300728,4.0,0.0,157.45426635,1.0,0.25,0.0,186.03225806,186.03225806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2859395574943162,0.40179777148645485,0.0,0.0,0.0,0.0,0.0,0.0,0.20851237500231048,0.29299831173216273,0
258,131.60405466,3.0,0.0,131.60405466,1.0,0.33333334,0.0,101.41935484,101.41935484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9912455046810352,,0.0,,0.0,,0.0,,0.37629078994622833,,1
259,30.988977,1.0,0.0,30.988977,1.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,1
260,35.24393145,2.0,0.0,35.24393145,1.0,0.5,0.0,0.0,34.74193548,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016616993510158013,0.04467460152066282,0.24951722982505642,0.0,0.0,0.0,0.0,0.0,0.0,0.04467460152066282,0.24951722982505642,0
261,116.12418907,1.0,0.0,116.12418907,1.0,1.0,0.0,105.5483871,105.5483871,0,,,,,,,,,,,,,,,,,,,0
262,607.34390905,2.0,0.0,250.18261873,2.0,1.0,0.0,455.09677419,455.09677419,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7450590391639751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09597104604914869,0.0,0
263,238.73680444,1.0,0.0,238.73680444,1.0,1.0,0.0,22.19354839,657.29032258,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
264,75.90129368,2.0,0.0,42.83677755,2.0,1.0,0.0,66.61290323,66.61290323,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
265,110.16202098,2.0,1.0,44.032988724999996,1.0,0.5,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,0
266,102.08205533,1.0,0.0,26.04979727,1.0,1.0,0.0,26.19354839,76.32258065,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
267,22.44674283,3.0,0.0,22.44674283,3.0,1.0,0.0,10.80645161,20.58064516,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456982479387515,0.1456982479387515,0.0,0.0,0.0,0.0,0.0,0.0,0.13237117196702003,0.13237117196702003,0
268,174.79927083,2.0,0.0,174.79927083,2.0,1.0,0.0,175.22580645,175.22580645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007412615755385631,0.5072334863536069,0.383687074036535,0.0,0.0,0.0,0.0,0.0,0.0,0.017774421737050825,0.34502994403691406,0
269,100.05916107,3.0,1.0,67.24195676666666,2.0,0.6666667,1.0,100.12903226,100.12903226,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9382427758801127,0.5308095454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0440489139811254,0.46920109090909096,0
270,13.2133128,2.0,0.0,13.2133128,1.0,0.5,1.0,11.83870968,11.83870968,0,,,,,,,,,,,,,,,,,,,0
271,90.85723081,2.0,1.0,39.695940485,2.0,1.0,0.0,0.0,56.58064516,0,,,,,,,,,,,,,,,,,,,0
272,46.34265345,1.0,0.0,31.31039539,1.0,1.0,0.0,45.0,664.93548387,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7955905026210299,0.7955905026210299,0.0,0.0,0.0,0.0,0.0,0.0,0.7955905026210299,0.7955905026210299,0
273,9.66807497,1.0,1.0,9.66807497,1.0,1.0,0.0,2.77419355,2.77419355,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0798934677355232,0.9215422888643336,0.9811484023383804,0.0,0.0,0.0,0.0,0.0,0.0,0.528929645108122,0.5255603652985046,1
274,7.08247088,1.0,1.0,7.08247088,1.0,1.0,0.0,-0.06451613,-0.06451613,0,,,,,,,,,,,,,,,,,,,0
275,34.76765718,1.0,0.0,34.76765718,1.0,1.0,0.0,6.80645161,19.96774194,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051412906086331416,0.06115085058475622,0.0,0.0,0.0,0.0,0.0,0.0,0.04547571666633174,0.05408911821533625,0
276,148.15641092,3.0,0.0,108.14565822666667,2.0,0.6666667,1.0,141.35483871,141.35483871,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
277,260.6639307,1.0,0.0,21.95425329,1.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,0
278,30.15732415,3.0,0.0,24.598184363333335,2.0,0.6666667,0.0,28.83870968,28.83870968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750307715773552,0.8750307715773552,0.0,0.0,0.0,0.0,0.0,0.0,0.4944998071207378,0.4944998071207378,0
279,78.9531194,1.0,0.0,53.79182908,1.0,1.0,0.0,52.96774194,52.96774194,0,,,,,,,,,,,,,,,,,,,0
280,139.6411772,1.0,0.0,29.12504816,1.0,1.0,0.0,140.09677419,140.09677419,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7044844446167273,0.8521365803539187,0.0,0.0,0.0,0.0,0.0,0.0,0.06800290605756099,0.21333979379345488,0
281,111.27478159,1.0,0.0,103.69413642,1.0,1.0,0.0,131.83870968,131.83870968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
282,48.96264038,2.0,0.0,48.96264038,1.0,0.5,1.0,48.67741935,48.67741935,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7703501936294572,0.5664349748392672,0.0,0.0,0.0,0.0,0.0,0.0,0.024670539975271223,0.269249327743857,0
283,89.76639934,2.0,0.0,22.05672192,2.0,1.0,0.0,85.51612903,85.51612903,0,,,,,,,,,,,,,,,,,,,0
284,100.43985514,2.0,1.0,16.53662933,2.0,1.0,0.0,95.0,646.67741935,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090743034746143,0.3230406153693738,0.0,0.0,0.0,0.0,0.0,0.0,0.0057596340683049065,0.3230406153693738,0
285,33.70254032,1.0,0.0,20.79931452,1.0,1.0,0.0,30.16129032,649.77419355,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956237403432655,0.9996992938808107,0.0,0.0,0.0,0.0,0.0,0.0,0.6023521095315065,0.8913289499864503,0
286,119.05311193,4.0,0.0,103.9644022525,4.0,1.0,0.0,-0.16129032,68.80645161,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14103692756276887,0.14103692756276887,0.0,0.0,0.0,0.0,0.0,0.0,0.11738818648151345,0.11738818648151345,0
287,72.69591585,4.0,0.0,34.171722294999995,3.0,0.75,1.0,-0.77419355,110.58064516,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033920327667023367,0.18764836662204112,0.18764836662204112,0.0,0.0,0.0,0.0,0.0,0.0,0.17112376430307152,0.17112376430307152,0
288,18.38182049,4.0,3.0,9.92214307,3.0,0.75,0.0,2.96774194,16.19354839,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7677086475687429,0.7677086475687429,0.0,0.0,0.0,0.0,0.0,0.0,0.7677086475687429,0.7677086475687429,0
289,44.11752053,1.0,0.0,44.11752053,1.0,1.0,0.0,3.4516129,22.06451613,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019969655037105207,1.0,0
290,66.93587403,1.0,0.0,66.93587403,1.0,1.0,0.0,61.0,61.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999584976608957,0.9994777789837783,0.0,0.0,0.0,0.0,0.0,0.0,0.048838650623869655,0.28816770052775037,1
291,17.50107938,1.0,0.0,17.50107938,1.0,1.0,0.0,0.0,17.41935484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1
292,39.15134521,2.0,0.0,34.667474240000004,1.0,0.5,0.0,7.16129032,43.41935484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941643970130188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
293,75.3498458,2.0,0.0,75.3498458,2.0,1.0,0.0,21.38709677,49.96774194,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
294,173.37293272,1.0,0.0,150.17938433,1.0,1.0,0.0,157.03225806,157.03225806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03728011854484798,0.6787097490064852,0.2556698376518265,0.0,0.0,0.0,0.0,0.0,0.0,0.2183584344614787,0.16949077210914837,0
295,19.9213299,2.0,1.0,12.9213299,1.0,0.5,1.0,9.74193548,19.70967742,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
296,30.15665547,3.0,0.0,30.15665547,3.0,1.0,0.0,27.12903226,29.03225806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3210509933774834,0.3720952850877193,0.0,0.0,0.0,0.0,0.0,0.0,0.3210509933774834,0.3720952850877193,0
297,85.60673984,1.0,0.0,48.89706243,1.0,1.0,0.0,-0.35483871,44.93548387,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1
298,33.92153898,2.0,1.0,11.598958329999999,2.0,1.0,0.0,14.0,28.77419355,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9440733333333335,0.9440733333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.7217600000000002,0.7217600000000002,0
299,46.28304435,2.0,0.0,30.84756048,2.0,1.0,0.0,46.51612903,46.51612903,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07485837035858076,0.14240202553168452,0.0,0.0,0.0,0.0,0.0,0.0,0.0672240590281831,0.1278793824153493,0
300,43.4071763,1.0,0.0,30.0,1.0,1.0,0.0,25.38709677,25.38709677,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45977308308581943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01765299496400468,0.0,0
301,158.48272961,1.0,1.0,2.48272961,1.0,1.0,0.0,-0.19354839,0.0,0,,,,,,,,,,,,,,,,,,,0
302,275.47142324,2.0,0.0,107.06819743,2.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,0
303,83.30533938,2.0,0.0,71.62792002500001,2.0,1.0,0.0,-0.19354839,25.09677419,0,,,,,,,,,,,,,,,,,,,0
304,38.60042525,1.0,0.0,38.60042525,1.0,1.0,0.0,0.0,655.03225806,0,,,,,,,,,,,,,,,,,,,0
305,16.99207325,4.0,0.0,15.08884745,1.0,0.25,3.0,125.35483871,137.80645161,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018826805992207551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018826805992207551,0.0,0
306,84.57300889,1.0,0.0,32.12139598,1.0,1.0,0.0,38.64516129,38.64516129,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8011443612536707,1.0,0.7975933677046291,1.0,0.7940423741555875,1.0,0.0035509935490415953,0.0,1
307,49.37678577,1.0,0.0,25.3445277,1.0,1.0,0.0,31.93548387,50.29032258,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7700998776038385,0.4267268617021276,0.0,0.0,0.0,0.0,0.0,0.0,0.03995934311557053,0.11641449468085105,0
308,51.89757616,1.0,0.0,51.89757616,1.0,1.0,0.0,0.0,0.38709677,0,,,,,,,,,,,,,,,,,,,0
309,1.27645721,1.0,1.0,1.27645721,1.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,1
310,87.37693586,1.0,0.0,46.47371005,1.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,0
311,357.41395497,2.0,0.0,174.70427755,2.0,1.0,0.0,170.93548387,170.93548387,0,,,,,,,,,,,,,,,,,,,0
312,3.53921334,2.0,2.0,3.53921334,2.0,1.0,0.0,0.0,3.41935484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0
313,77.48306526,7.0,6.0,11.561406272857145,1.0,0.14285715,5.0,-0.03225806,27.03225806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
314,153.09055705,4.0,0.0,66.2518473725,1.0,0.25,0.0,151.51612903,151.51612903,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11043592825168888,0.11235799781861708,0.0,0.0,0.0,0.0,0.0,0.0,0.11040171494058965,0.11232318904583169,0
315,27.92105399,1.0,0.0,27.92105399,1.0,1.0,0.0,27.48387097,27.48387097,0,,,,,,,,,,,,,,,,,,,0
316,66.34790621,2.0,1.0,37.76726105,1.0,0.5,1.0,63.90322581,63.90322581,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954954603854219,0.7973436666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.04797402964935423,0.7973436666666667,0
317,62.28188396,2.0,0.0,43.53994848,2.0,1.0,0.0,50.12903226,50.12903226,0,,,,,,,,,,,,,,,,,,,0
318,7.82470393,1.0,1.0,7.82470393,1.0,1.0,0.0,-0.38709677,-0.25806452,0,,,,,,,,,,,,,,,,,,,0
319,81.72647812,2.0,1.0,21.67809102,1.0,0.5,1.0,74.22580645,74.22580645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9141525292430618,0.49311213446178487,0.0,0.0,0.0,0.0,0.0,0.0,0.03527748015117225,0.3439435918526375,0
320,33.69751232,1.0,0.0,33.69751232,1.0,1.0,0.0,34.35483871,34.35483871,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356389,0.712778,0.0,0.0,0.0,0.0,0.0,0.0,0.356389,0.712778,0
321,40.0,1.0,0.0,40.0,1.0,1.0,0.0,-0.03225806,1.41935484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999292676588671,0.9999292676588671,0.0,0.0,0.0,0.0,0.0,0.0,0.9999292676588671,0.9999292676588671,0
322,42.25138665,3.0,0.0,42.25138665,3.0,1.0,0.0,42.25806452,42.25806452,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02129828,0.02129828,0.0,0.0,0.0,0.0,0.0,0.0,0.02129828,0.02129828,0
323,55.67821909,1.0,0.0,55.67821909,1.0,1.0,0.0,20.12903226,55.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
324,199.98495557,5.0,0.0,106.24947170200001,4.0,0.8,1.0,200.35483871,200.35483871,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36549396637888426,0.10787486467310885,0.0,0.0,0.0,0.0,0.0,0.0,0.03506632283264237,0.09710770374780293,0
325,198.63870781,3.0,0.0,198.63870781,3.0,1.0,0.0,200.22580645,200.22580645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0
326,32.05406213,1.0,1.0,11.86051374,1.0,1.0,0.0,20.06451613,31.4516129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9127826360642355,0.6380072520658894,0.0,0.0,0.0,0.0,0.0,0.0,0.057918481492711914,0.36971757354006224,0
327,386.60449149,1.0,0.0,41.53997536,1.0,1.0,0.0,339.03225806,339.03225806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20145626283963994,0.4827118217152213,0.0,0.0,0.0,0.0,0.0,0.0,0.20145626283963994,0.4827118217152213,0
328,105.86105287,1.0,0.0,76.08685932,1.0,1.0,0.0,95.06451613,95.06451613,0,,,,,,,,,,,,,,,,,,,0
329,143.21952882,4.0,0.0,112.751786885,4.0,1.0,0.0,94.67741935,139.35483871,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8878754105473594,0.3062529349207734,0.0,0.0,0.0,0.0,0.0,0.0,0.03343377241717488,0.11154560699970405,0
330,28.70377912,4.0,0.0,28.70377912,4.0,1.0,0.0,28.4516129,28.4516129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
331,100.64382504,1.0,0.0,40.51479279,1.0,1.0,0.0,36.70967742,36.70967742,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
332,8.8962556,1.0,1.0,8.8962556,1.0,1.0,0.0,-0.19354839,8.35483871,0,,,,,,,,,,,,,,,,,,,0
333,110.38167451,3.0,2.0,33.76877128,1.0,0.33333334,2.0,97.12903226,663.77419355,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06598397420149887,0.98280869799879,0.7412260900815381,0.015744740858750314,0.04735586067054225,0.014449513339486441,0.04735586067054225,0.0,0.0,0.05850347299720085,0.527197228070208,0
334,86.76011537,1.0,0.0,86.76011537,1.0,1.0,0.0,12.4516129,26.67741935,0,,,,,,,,,,,,,,,,,,,0
335,343.5980899,2.0,2.0,6.35615442,2.0,1.0,0.0,190.77419355,190.77419355,0,,,,,,,,,,,,,,,,,,,0
336,336.53501829,2.0,0.0,195.970502165,1.0,0.5,0.0,190.4516129,190.4516129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12999559726146317,0.43532168402223625,0.0,0.0,0.0,0.0,0.0,0.0,0.04260818899812256,0.14268382144122826,0
337,87.14637171,2.0,0.0,87.14637171,2.0,1.0,0.0,59.87096774,59.87096774,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010012957326210202,0.03843290154596127,0.12128265541693417,0.0,0.0,0.0,0.0,0.0,0.0,0.018749618039887,0.05916814428417028,0
338,39.85853831,2.0,1.0,22.116602825,2.0,1.0,0.0,16.41935484,37.03225806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8530141951848306,0.3707709557578985,0.0,0.0,0.0,0.0,0.0,0.0,0.04857711817681268,0.1693484861741495,0
339,113.6310103,1.0,0.0,113.6310103,1.0,1.0,0.0,14.19354839,80.25806452,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,,0.0,,0.0,,0.031127763063308493,,1
340,26.63230399,2.0,0.0,26.63230399,2.0,1.0,0.0,25.41935484,25.41935484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7086197467347491,0.2246365249346832,0.8287048375246517,0.0,0.0,0.0,0.0,0.0,0.0,0.1236936795620847,0.4498105206171615,0
341,38.07988613,1.0,0.0,12.95085387,1.0,1.0,0.0,26.51612903,31.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9797480668727273,0.869148684184114,0.0,0.0,0.0,0.0,0.0,0.0,0.08938418474278997,0.34538611317421763,0
342,320.14781437,2.0,1.0,160.43813695,1.0,0.5,1.0,312.93548387,312.93548387,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4322131222106658,0.01704625263369118,0.0,0.0,0.0,0.0,0.0,0.0,0.03526541374145154,0.01704625263369118,0
343,70.34967331,1.0,0.0,70.34967331,1.0,1.0,0.0,68.64516129,68.64516129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
344,115.89241637,2.0,0.0,60.908545399999994,2.0,1.0,0.0,108.90322581,111.74193548,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01316430919876647,0.01316430919876647,0.0,0.0,0.0,0.0,0.0,0.0,0.01316430919876647,0.01316430919876647,0
345,54.73166032,2.0,2.0,8.69940226,1.0,0.5,0.0,12.70967742,12.70967742,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5371040538373667,0.7443597469065301,0.0,0.0,0.0,0.0,0.0,0.0,0.5130820873166713,0.7110682742546474,0
346,47.17229727,2.0,0.0,47.17229727,2.0,1.0,0.0,0.0,0.70967742,0,,,,,,,,,,,,,,,,,,,0
347,50.5437836,3.0,1.0,31.264213709999996,3.0,1.0,0.0,49.09677419,49.09677419,0,,,,,,,,,,,,,,,,,,,0
348,50.21773297,1.0,0.0,50.21773297,1.0,1.0,0.0,41.29032258,50.32258065,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7621848869269577,0.9996994539089404,0.9996994539089404,0.0,0.0,0.0,0.0,0.0,0.0,0.17923772958216963,0.17923772958216963,1
349,260.43886723,2.0,0.0,260.43886723,2.0,1.0,0.0,257.96774194,257.96774194,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.370264082840863E-4,0.06183916486515487,0.24984574700621962,0.0,0.0,0.0,0.0,0.0,0.0,0.028708487245675,0.09714110875164869,0
350,56.28387507,1.0,0.0,56.28387507,1.0,1.0,0.0,0.93548387,55.61290323,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027300000000000002,0.007098,0.0,0.0,0.0,0.0,0.0,0.0,0.0027300000000000002,0.007098,1
351,7.342301,3.0,3.0,7.342301,1.0,0.33333334,2.0,6.22580645,6.22580645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
352,58.73696573,2.0,0.0,58.73696573,2.0,1.0,0.0,16.74193548,29.35483871,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
353,197.1482889,1.0,1.0,8.30957923,1.0,1.0,0.0,6.83870968,6.83870968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7673167177827425,0.6518321776612364,0.0,0.0,0.0,0.0,0.0,0.0,0.20692556194649028,0.26250006214563676,1
